month,month_name,origin_state_abbr,operating_airline,primary_delay_cause,flights,delayed_flights,sum_arrival_delay_min,sum_total_delay_min,delay_rate,avg_arrival_delay_min,avg_total_delay_min
1,January,HI,WN,Late Aircraft,188.0,179.0,7761.0,7761.0,0.9521276595744681,41.28191489361702,41.28191489361702
1,January,HI,WN,NAS,85.0,83.0,3099.0,3099.0,0.9764705882352941,36.45882352941177,36.45882352941177
1,January,HI,WN,No Delay,2161.0,0.0,2352.0,0.0,0.0,1.0883850069412309,0.0
1,January,HI,WN,Security,6.0,5.0,197.0,197.0,0.8333333333333334,32.833333333333336,32.833333333333336
1,January,IA,9E,Carrier,16.0,15.0,1022.0,1022.0,0.9375,63.875,63.875
1,January,IA,9E,Late Aircraft,15.0,15.0,1686.0,1686.0,1.0,112.4,112.4
1,January,IA,9E,NAS,11.0,9.0,440.0,440.0,0.8181818181818182,40.0,40.0
1,January,IA,9E,No Delay,165.0,0.0,116.0,0.0,0.0,0.703030303030303,0.0
1,January,IA,9E,Weather,11.0,11.0,2315.0,2315.0,1.0,210.45454545454547,210.45454545454547
1,January,IA,AA,Carrier,36.0,36.0,8675.0,8675.0,1.0,240.97222222222223,240.97222222222223
1,January,IA,AA,Late Aircraft,47.0,47.0,7644.0,7644.0,1.0,162.63829787234042,162.63829787234042
1,January,IA,AA,NAS,40.0,36.0,1641.0,1641.0,0.9,41.025,41.025
1,January,IA,AA,No Delay,201.0,0.0,384.0,0.0,0.0,1.9104477611940298,0.0
1,January,IA,AA,Weather,14.0,14.0,1605.0,1605.0,1.0,114.64285714285714,114.64285714285714
1,January,IA,DL,Carrier,14.0,14.0,3844.0,3844.0,1.0,274.57142857142856,274.57142857142856
1,January,IA,DL,Late Aircraft,10.0,10.0,531.0,531.0,1.0,53.1,53.1
1,January,IA,DL,NAS,5.0,5.0,258.0,258.0,1.0,51.6,51.6
1,January,IA,DL,No Delay,87.0,0.0,114.0,0.0,0.0,1.3103448275862069,0.0
1,January,IA,DL,Weather,7.0,7.0,2804.0,2804.0,1.0,400.57142857142856,400.57142857142856
1,January,IA,F9,Carrier,1.0,1.0,51.0,51.0,1.0,51.0,51.0
1,January,IA,F9,Late Aircraft,1.0,1.0,51.0,51.0,1.0,51.0,51.0
1,January,IA,F9,NAS,2.0,2.0,108.0,108.0,1.0,54.0,54.0
1,January,IA,F9,No Delay,21.0,0.0,19.0,0.0,0.0,0.9047619047619048,0.0
1,January,IA,F9,Weather,1.0,1.0,257.0,257.0,1.0,257.0,257.0
1,January,IA,G4,Carrier,29.0,28.0,2425.0,2425.0,0.9655172413793104,83.62068965517241,83.62068965517241
1,January,IA,G4,Late Aircraft,18.0,18.0,1449.0,1449.0,1.0,80.5,80.5
1,January,IA,G4,NAS,24.0,24.0,1994.0,1994.0,1.0,83.08333333333333,83.08333333333333
1,January,IA,G4,No Delay,153.0,0.0,175.0,0.0,0.0,1.1437908496732025,0.0
1,January,IA,G4,Weather,6.0,6.0,2439.0,2439.0,1.0,406.5,406.5
1,January,IA,MQ,Carrier,7.0,7.0,465.0,465.0,1.0,66.42857142857143,66.42857142857143
1,January,IA,MQ,Late Aircraft,21.0,21.0,2022.0,2022.0,1.0,96.28571428571429,96.28571428571429
1,January,IA,MQ,NAS,16.0,16.0,858.0,858.0,1.0,53.625,53.625
1,January,IA,MQ,No Delay,110.0,0.0,176.0,0.0,0.0,1.6,0.0
1,January,IA,MQ,Security,2.0,2.0,107.0,107.0,1.0,53.5,53.5
1,January,IA,MQ,Weather,3.0,3.0,149.0,149.0,1.0,49.666666666666664,49.666666666666664
1,January,IA,OH,Carrier,10.0,10.0,1142.0,1142.0,1.0,114.2,114.2
1,January,IA,OH,Late Aircraft,13.0,13.0,1498.0,1498.0,1.0,115.23076923076923,115.23076923076923
1,January,IA,OH,NAS,14.0,12.0,800.0,800.0,0.8571428571428571,57.142857142857146,57.142857142857146
1,January,IA,OH,No Delay,76.0,0.0,127.0,0.0,0.0,1.6710526315789473,0.0
1,January,IA,OH,Weather,3.0,3.0,595.0,595.0,1.0,198.33333333333334,198.33333333333334
1,January,IA,OO,Carrier,24.0,23.0,4158.0,4158.0,0.9583333333333334,173.25,173.25
1,January,IA,OO,Late Aircraft,33.0,32.0,4615.0,4615.0,0.9696969696969697,139.84848484848484,139.84848484848484
